OrderID,CustomerID,Product,Category,Quantity,UnitPrice,Sales,Profit,OrderDate
1829,44,Mamaearth Face Wash,Skincare,5,507,2535,659.73,2017-04-01
1830,141,Plum Serum,Skincare,4,745,2980,576.6,2017-08-16
1831,57,Lakme Lipstick,Makeup,2,1285,2570,345.13,2018-02-17
1832,254,Nykaa Nail Polish,Makeup,4,591,2364,739.24,2021-04-30
1833,191,LOreal Shampoo,Haircare,3,395,1185,148.92,2017-06-18
1834,2,Himalaya Face Pack,Skincare,1,1499,1499,225.43,2017-09-29
1835,41,Colorbar Eyeliner,Makeup,4,515,2060,347.35,2022-12-07
1836,10,Nykaa Nail Polish,Makeup,4,233,932,251.84,2020-12-12
1837,169,Minimalist Sunscreen,Skincare,3,892,2676,917.91,2018-02-01
1838,49,Himalaya Face Pack,Skincare,2,672,1344,245.38,2018-01-27
1839,251,Himalaya Face Pack,Skincare,4,1484,5936,1711.7,2018-05-11
1840,263,Biotique Cream,Skincare,1,834,834,180.41,2022-08-20
1841,155,Mamaearth Face Wash,Skincare,4,1318,5272,1812.64,2021-10-28
1842,158,Lakme Lipstick,Makeup,5,1364,6820,999.22,2017-11-08
1843,255,Plum Serum,Skincare,4,1300,5200,1818.2,2022-06-28
1844,179,LOreal Shampoo,Haircare,1,1231,1231,272.16,2020-11-21
1845,277,Maybelline Mascara,Makeup,1,977,977,229.82,2022-02-23
1846,285,Minimalist Sunscreen,Skincare,2,1003,2006,692.29,2019-04-29
1847,294,Biotique Cream,Skincare,4,1143,4572,1202.91,2018-10-23
1848,48,LOreal Shampoo,Haircare,4,1368,5472,1402.05,2021-11-14
1849,286,Maybelline Mascara,Makeup,4,450,1800,430.81,2017-12-14
1850,197,Colorbar Eyeliner,Makeup,3,1352,4056,1202.0,2022-01-30
1851,46,LOreal Shampoo,Haircare,3,570,1710,246.61,2017-10-09
1852,294,Minimalist Sunscreen,Skincare,2,1398,2796,852.88,2019-02-09
1853,20,Maybelline Mascara,Makeup,2,1082,2164,278.67,2018-10-22
1854,253,Maybelline Mascara,Makeup,4,1398,5592,949.95,2022-11-19
1855,215,Himalaya Face Pack,Skincare,2,1375,2750,306.52,2022-04-29
1856,218,Maybelline Mascara,Makeup,1,814,814,172.57,2019-12-24
1857,87,Colorbar Eyeliner,Makeup,3,653,1959,563.43,2020-04-06
1858,267,Maybelline Mascara,Makeup,5,1483,7415,1226.19,2017-06-29
1859,145,LOreal Shampoo,Haircare,4,335,1340,238.28,2022-08-27
1860,185,Nykaa Nail Polish,Makeup,3,798,2394,339.28,2020-01-10
1861,172,Mamaearth Face Wash,Skincare,4,1262,5048,1166.23,2020-03-16
1862,146,Himalaya Face Pack,Skincare,1,363,363,65.91,2020-11-05
1863,292,Plum Serum,Skincare,5,1090,5450,1290.49,2018-09-27
1864,121,Maybelline Mascara,Makeup,3,1150,3450,1000.46,2020-04-15
1865,250,Plum Serum,Skincare,4,1488,5952,1784.45,2017-02-14
1866,232,Colorbar Eyeliner,Makeup,4,1393,5572,1900.03,2018-04-15
1867,45,Maybelline Mascara,Makeup,4,424,1696,429.76,2022-12-30
1868,114,Lakme Lipstick,Makeup,3,360,1080,271.6,2020-10-11
1869,67,Minimalist Sunscreen,Skincare,2,456,912,253.85,2021-09-22
1870,298,Himalaya Face Pack,Skincare,3,485,1455,242.31,2022-02-22
1871,267,Nykaa Nail Polish,Makeup,3,381,1143,143.13,2022-07-21
1872,240,Minimalist Sunscreen,Skincare,2,1310,2620,847.46,2018-09-04
1873,240,Plum Serum,Skincare,3,227,681,151.14,2019-11-22
1874,253,Nykaa Nail Polish,Makeup,3,1366,4098,1395.08,2020-07-13
1875,43,Minimalist Sunscreen,Skincare,4,1007,4028,858.55,2021-05-23
1876,295,Maybelline Mascara,Makeup,5,1454,7270,2301.99,2017-07-22
1877,96,Biotique Cream,Skincare,2,622,1244,371.25,2021-05-13
1878,164,Maybelline Mascara,Makeup,3,919,2757,345.36,2020-09-01
1879,231,Himalaya Face Pack,Skincare,4,916,3664,751.99,2022-11-10
1880,16,Colorbar Eyeliner,Makeup,2,449,898,154.82,2020-03-02
1881,29,Minimalist Sunscreen,Skincare,1,1219,1219,197.3,2020-07-02
1882,193,Biotique Cream,Skincare,2,212,424,105.97,2018-06-24
1883,262,Biotique Cream,Skincare,3,1119,3357,951.29,2020-06-22
1884,129,Mamaearth Face Wash,Skincare,5,1098,5490,956.95,2022-04-28
1885,233,Colorbar Eyeliner,Makeup,1,758,758,201.98,2017-06-06
1886,192,Plum Serum,Skincare,4,595,2380,604.52,2018-01-22
1887,211,Nykaa Nail Polish,Makeup,1,497,497,141.28,2020-06-17
1888,28,Minimalist Sunscreen,Skincare,5,1230,6150,878.19,2020-10-17
1889,277,Himalaya Face Pack,Skincare,2,1127,2254,337.39,2020-02-26
1890,143,Biotique Cream,Skincare,5,331,1655,533.67,2020-08-11
1891,84,Minimalist Sunscreen,Skincare,4,417,1668,350.17,2018-08-08
1892,118,Lakme Lipstick,Makeup,2,268,536,66.13,2022-03-02
1893,47,Maybelline Mascara,Makeup,4,543,2172,302.78,2021-05-21
1894,200,Plum Serum,Skincare,4,1008,4032,747.7,2018-01-07
1895,71,Himalaya Face Pack,Skincare,5,610,3050,1050.64,2022-02-20
1896,52,LOreal Shampoo,Haircare,4,764,3056,612.16,2018-09-17
1897,53,Biotique Cream,Skincare,4,882,3528,564.28,2018-09-01
1898,81,Mamaearth Face Wash,Skincare,2,515,1030,299.5,2018-03-12
1899,239,Biotique Cream,Skincare,1,1236,1236,228.67,2022-04-04
1900,234,Himalaya Face Pack,Skincare,5,1137,5685,1524.76,2020-01-05
1901,135,Himalaya Face Pack,Skincare,5,1382,6910,1769.46,2020-04-24
1902,8,Himalaya Face Pack,Skincare,1,1383,1383,217.13,2022-09-08
1903,105,Plum Serum,Skincare,4,745,2980,592.73,2017-08-08
1904,112,Nykaa Nail Polish,Makeup,1,258,258,39.26,2019-12-02
1905,256,Colorbar Eyeliner,Makeup,4,1447,5788,1146.58,2019-02-01
1906,216,Colorbar Eyeliner,Makeup,3,981,2943,404.63,2018-03-02
1907,263,Biotique Cream,Skincare,5,303,1515,298.63,2019-11-08
1908,219,Nykaa Nail Polish,Makeup,4,1293,5172,822.96,2018-06-05
1909,271,Nykaa Nail Polish,Makeup,5,1122,5610,1930.72,2022-11-03
1910,283,Minimalist Sunscreen,Skincare,1,909,909,175.0,2019-06-12
1911,46,LOreal Shampoo,Haircare,5,284,1420,236.14,2021-03-15
1912,209,Lakme Lipstick,Makeup,2,1245,2490,254.48,2022-09-26
1913,100,Plum Serum,Skincare,3,1219,3657,1049.17,2022-02-01
1914,18,Mamaearth Face Wash,Skincare,4,969,3876,1162.08,2018-03-23
1915,124,Mamaearth Face Wash,Skincare,1,1135,1135,299.13,2017-08-31
1916,1,Lakme Lipstick,Makeup,5,597,2985,457.85,2019-05-11
1917,207,Himalaya Face Pack,Skincare,4,550,2200,263.53,2019-03-09
1918,134,Himalaya Face Pack,Skincare,5,1340,6700,1031.51,2022-08-29
1919,157,Nykaa Nail Polish,Makeup,1,931,931,318.74,2021-01-23
1920,16,Maybelline Mascara,Makeup,1,601,601,188.51,2021-03-25
1921,211,Colorbar Eyeliner,Makeup,5,630,3150,526.29,2017-10-25
1922,215,Minimalist Sunscreen,Skincare,2,513,1026,337.89,2021-10-05
1923,161,Plum Serum,Skincare,4,1329,5316,1196.46,2021-12-27
1924,203,Maybelline Mascara,Makeup,4,214,856,89.52,2019-10-07
1925,296,Mamaearth Face Wash,Skincare,4,361,1444,449.46,2022-10-19
1926,14,Lakme Lipstick,Makeup,3,1249,3747,861.2,2022-07-05
1927,59,LOreal Shampoo,Haircare,1,1007,1007,232.77,2022-12-12
1928,298,LOreal Shampoo,Haircare,1,329,329,88.79,2019-01-17
1929,269,Nykaa Nail Polish,Makeup,2,953,1906,498.34,2020-06-20
1930,93,Biotique Cream,Skincare,2,415,830,119.98,2020-12-21
1931,179,Himalaya Face Pack,Skincare,1,485,485,90.0,2022-04-15
1932,266,Maybelline Mascara,Makeup,3,244,732,179.72,2020-09-09
1933,72,Biotique Cream,Skincare,3,737,2211,363.32,2018-10-09
1934,122,Nykaa Nail Polish,Makeup,3,370,1110,324.09,2019-11-11
1935,162,Mamaearth Face Wash,Skincare,3,445,1335,352.37,2022-07-26
1936,32,Biotique Cream,Skincare,5,1340,6700,2158.05,2021-04-24
1937,152,Nykaa Nail Polish,Makeup,1,1398,1398,348.08,2022-04-09
1938,227,Lakme Lipstick,Makeup,3,1493,4479,1298.47,2020-10-14
1939,243,Plum Serum,Skincare,1,667,667,167.59,2017-03-07
1940,136,Mamaearth Face Wash,Skincare,4,310,1240,333.33,2022-12-30
1941,24,Colorbar Eyeliner,Makeup,5,1127,5635,1514.78,2018-02-22
1942,188,Nykaa Nail Polish,Makeup,1,1109,1109,326.31,2017-11-12
1943,73,Maybelline Mascara,Makeup,3,863,2589,761.43,2017-07-04
1944,76,Nykaa Nail Polish,Makeup,4,1200,4800,1083.31,2022-06-08
1945,167,Mamaearth Face Wash,Skincare,3,285,855,217.09,2021-04-23
1946,266,Biotique Cream,Skincare,1,1497,1497,264.45,2022-05-01
1947,17,Plum Serum,Skincare,3,292,876,209.86,2021-05-18
1948,287,Himalaya Face Pack,Skincare,3,517,1551,425.29,2017-07-25
1949,14,LOreal Shampoo,Haircare,5,1385,6925,2416.49,2022-07-03
1950,27,Minimalist Sunscreen,Skincare,4,1425,5700,1143.17,2019-12-17
1951,54,Biotique Cream,Skincare,5,1206,6030,1831.5,2022-10-08
1952,12,Plum Serum,Skincare,2,525,1050,348.35,2019-05-17
1953,238,Plum Serum,Skincare,1,1485,1485,370.59,2022-12-17
1954,178,Mamaearth Face Wash,Skincare,5,1218,6090,1085.43,2019-06-09
1955,116,Lakme Lipstick,Makeup,2,537,1074,193.13,2018-12-01
1956,271,LOreal Shampoo,Haircare,3,1354,4062,1095.82,2017-09-15
1957,84,Maybelline Mascara,Makeup,1,1323,1323,357.31,2018-01-18
1958,201,Maybelline Mascara,Makeup,2,493,986,185.86,2019-03-30
1959,217,Minimalist Sunscreen,Skincare,3,603,1809,589.18,2020-09-21
1960,134,Plum Serum,Skincare,3,1280,3840,532.3,2020-01-17
1961,76,Nykaa Nail Polish,Makeup,5,1023,5115,1084.33,2019-10-22
1962,211,Minimalist Sunscreen,Skincare,5,958,4790,683.11,2021-10-03
1963,91,Plum Serum,Skincare,4,841,3364,952.55,2022-12-15
1964,297,Nykaa Nail Polish,Makeup,3,1353,4059,453.35,2022-11-25
1965,104,LOreal Shampoo,Haircare,2,239,478,164.21,2018-03-01
1966,280,Nykaa Nail Polish,Makeup,1,525,525,175.12,2018-05-05
1967,255,Mamaearth Face Wash,Skincare,5,824,4120,1179.97,2019-12-24
1968,80,Colorbar Eyeliner,Makeup,4,1094,4376,1030.7,2021-10-02
1969,49,Lakme Lipstick,Makeup,3,1262,3786,1202.19,2019-12-28
1970,25,LOreal Shampoo,Haircare,4,321,1284,252.9,2017-05-11
1971,279,Plum Serum,Skincare,5,303,1515,193.82,2022-12-22
1972,76,Plum Serum,Skincare,1,1498,1498,487.21,2017-02-28
1973,64,Biotique Cream,Skincare,4,663,2652,476.68,2019-04-05
1974,152,Himalaya Face Pack,Skincare,1,233,233,58.81,2020-04-05
1975,7,Biotique Cream,Skincare,4,303,1212,257.37,2020-03-13
1976,20,Biotique Cream,Skincare,4,685,2740,667.33,2021-08-11
1977,170,Minimalist Sunscreen,Skincare,3,1368,4104,1077.44,2018-02-02
1978,56,Plum Serum,Skincare,5,907,4535,888.26,2020-05-03
1979,76,LOreal Shampoo,Haircare,4,475,1900,224.77,2017-01-04
1980,202,Himalaya Face Pack,Skincare,2,869,1738,189.62,2018-09-25
1981,218,Nykaa Nail Polish,Makeup,5,453,2265,343.02,2018-11-05
1982,166,Mamaearth Face Wash,Skincare,3,1096,3288,453.02,2021-12-09
1983,146,Colorbar Eyeliner,Makeup,5,481,2405,262.16,2021-08-06
1984,277,Lakme Lipstick,Makeup,5,928,4640,510.81,2017-11-20
1985,109,Minimalist Sunscreen,Skincare,1,1490,1490,320.81,2018-04-20
1986,166,Himalaya Face Pack,Skincare,2,254,508,89.89,2018-03-14
1987,280,Minimalist Sunscreen,Skincare,1,1464,1464,235.89,2017-11-23
1988,270,Lakme Lipstick,Makeup,3,583,1749,366.45,2022-03-13
1989,112,Minimalist Sunscreen,Skincare,4,318,1272,171.5,2022-05-27
1990,72,Colorbar Eyeliner,Makeup,5,1320,6600,1841.06,2022-05-18
1991,35,Minimalist Sunscreen,Skincare,1,599,599,146.65,2017-10-02
1992,233,Minimalist Sunscreen,Skincare,2,993,1986,415.32,2022-12-24
1993,157,Colorbar Eyeliner,Makeup,5,973,4865,1523.42,2021-11-04
1994,257,Lakme Lipstick,Makeup,4,1125,4500,499.19,2017-08-04
1995,297,Biotique Cream,Skincare,5,1441,7205,869.97,2021-01-30
1996,39,Maybelline Mascara,Makeup,1,651,651,180.77,2021-05-27
1997,234,Lakme Lipstick,Makeup,5,853,4265,1026.57,2018-02-08
1998,287,Himalaya Face Pack,Skincare,4,1411,5644,1080.68,2018-06-29
1999,38,Plum Serum,Skincare,4,1372,5488,984.75,2021-04-26
2000,214,Biotique Cream,Skincare,3,666,1998,463.34,2017-02-16
